,TradingWeek,DateStr,PrevClose,Close,CloseChange%,Profit,CumulativeProfit
511,2020-16,200417,38.200001,50.259335,31.568936346362925,-1.5688010939999861,20.94722646600002
512,2020-17,200424,50.259335,48.343334,-3.812229111268586,0.30155601,21.24878247600002
513,2020-18,200501,48.343334,46.754665,-3.286221426101882,0.290060004,21.53884248000002
514,2020-19,200508,46.754665,54.627998,16.839673645399866,0.28052799,21.81937047000002
515,2020-20,200515,54.627998,53.278,-2.4712565889747586,0.327767988,22.147138458000022
516,2020-21,200522,53.278,54.458668,2.216051653590608,0.319668,22.466806458000022
517,2020-22,200529,54.458668,55.666668,2.2181960087602555,0.32675200800000004,22.79355846600002
518,2020-23,200605,55.666668,59.043999,6.067061531327863,0.334000008,23.127558474000022
519,2020-24,200612,59.043999,62.352001,5.602604931959303,0.354263994,23.481822468000022
520,2020-25,200619,62.352001,66.726669,7.01608277174617,0.374112006,23.855934474000023
521,2020-26,200626,66.726669,63.982666,-4.1123032831145805,0.40036001400000004,24.256294488000023
522,2020-27,200702,63.982666,80.577332,25.936190280036154,0.383895996,24.640190484000023
523,2020-28,200710,80.577332,102.976669,27.798558780774723,0.483463992,25.123654476000024
524,2020-29,200717,102.976669,100.056,-2.8362434213132333,0.617860014,25.741514490000025
525,2020-30,200724,100.056,94.466667,-5.586204725353798,0.600336,26.341850490000024
526,2020-31,200731,94.466667,95.384003,0.9710684510548107,0.566800002,26.908650492000024
527,2020-32,200807,95.384003,96.847336,1.534149284969715,0.5723040180000001,27.480954510000025
528,2020-33,200814,96.847336,110.047333,13.629695503446781,0.581084016,28.062038526000023
529,2020-34,200821,110.047333,136.665329,24.187770184307894,0.6602839979999999,28.722322524000024
530,2020-35,200828,136.665329,147.559998,7.97178705068642,0.8199919740000001,29.542314498000025
531,2020-36,200904,147.559998,139.440002,-5.502843663633023,0.885359988,30.427674486000026
532,2020-37,200911,139.440002,124.239998,-10.900748552771818,0.8366400119999999,31.264314498000026
533,2020-38,200918,124.239998,147.383331,18.62792447887837,0.745439988,32.00975448600003
534,2020-39,200925,147.383331,135.779999,-7.872893034287571,0.884299986,32.89405447200003
535,2020-40,201002,135.779999,138.363327,1.9025836051155032,0.814679994,33.70873446600003
536,2020-41,201009,138.363327,144.666672,4.555647176653975,0.830179962,34.538914428000034
537,2020-42,201016,144.666672,146.556671,1.306450873494891,0.8680000320000001,35.40691446000003
538,2020-43,201023,146.556671,140.210007,-4.330518670146379,0.8793400259999999,36.28625448600003
539,2020-44,201030,140.210007,129.346664,-7.747908464193991,0.8412600419999999,37.127514528000034
540,2020-45,201106,129.346664,143.316666,10.800434713955973,0.776079984,37.90359451200003
541,2020-46,201113,143.316666,136.166672,-4.988948040418406,0.859899996,38.763494508000036
542,2020-47,201120,136.166672,163.203339,19.855568622548102,0.817000032,39.58049454000004
543,2020-48,201127,163.203339,195.253326,19.638070640209136,0.979220034,40.55971457400004
544,2020-49,201204,195.253326,199.679993,2.267140381516476,1.171519956,41.73123453000004
545,2020-50,201211,199.679993,203.330002,1.8279292507787754,1.1980799580000001,42.92931448800004
546,2020-51,201218,203.330002,231.666672,13.936295539897744,1.2199800120000002,44.14929450000004
547,2020-52,201224,231.666672,220.589996,-4.781298882732684,1.390000032,45.53929453200004
548,2020-53,201231,220.589996,235.223328,6.633724223831072,1.3235399760000002,46.86283450800004
549,2021-01,210108,235.223328,293.339996,24.70701715435298,1.411339968,48.27417447600004
550,2021-02,210115,293.339996,275.386658,-6.120317121706095,1.7600399759999998,50.03421445200004
551,2021-03,210122,275.386658,282.213318,2.478936361542978,1.6523199480000001,51.68653440000004
552,2021-04,210129,282.213318,264.51001,-6.2730235856551575,1.693279908,53.37981430800004
553,2021-05,210205,264.51001,284.07666,7.397319292377623,1.5870600600000002,54.96687436800004
554,2021-06,210212,284.07666,272.040009,-4.237113672063029,1.70445996,56.67133432800004
555,2021-07,210219,272.040009,260.433319,-4.2665378679648605,1.632240054,58.30357438200004
556,2021-08,210226,260.433319,225.166672,-13.541526535627332,1.562599914,59.86617429600005
557,2021-09,210305,225.166672,199.316666,-11.48038729284057,1.351000032,61.21717432800005
558,2021-10,210312,199.316666,231.243332,16.01806142994586,1.195899996,62.41307432400005
559,2021-11,210319,231.243332,218.289993,-5.601605411913023,1.3874599920000001,63.80053431600005
560,2021-12,210326,218.289993,206.236664,-5.521704790196232,1.309739958,65.11027427400005
561,2021-13,210401,206.236664,220.583328,6.956408100162056,1.237419984,66.34769425800005
562,2021-14,210409,220.583328,225.67334,2.30752344075614,1.323499968,67.67119422600004
563,2021-15,210416,225.67334,246.593338,9.27003517562154,1.3540400400000001,69.02523426600004
564,2021-16,210423,246.593338,243.133331,-1.403122658569142,1.4795600279999999,70.50479429400004
565,2021-17,210430,243.133331,236.479996,-2.7364964616883394,1.458799986,71.96359428000004
566,2021-18,210507,236.479996,224.123337,-5.225244929385067,1.418879976,73.38247425600004
567,2021-19,210514,224.123337,196.580002,-12.289365029398963,1.344740022,74.72721427800003
568,2021-20,210521,196.580002,193.626663,-1.502359838209789,1.179480012,75.90669429000003
569,2021-21,210528,193.626663,208.406662,7.63324573744268,1.161759978,77.06845426800004
570,2021-22,210604,208.406662,199.683334,-4.185724158856308,1.2504399720000001,78.31889424000003
571,2021-23,210611,199.683334,203.296661,1.8095285808879764,1.198100004,79.51699424400003
572,2021-24,210618,203.296661,207.770004,2.2004016091538263,1.219779966,80.73677421000004
573,2021-25,210625,207.770004,223.956665,7.790663083396768,1.246620024,81.98339423400003
574,2021-26,210702,223.956665,226.300003,1.046335459585459,1.34373999,83.32713422400003
575,2021-27,210709,226.300003,218.983337,-3.233170969069761,1.357800018,84.68493424200004
576,2021-28,210716,218.983337,214.740005,-1.9377419570512846,1.3139000220000001,85.99883426400004
577,2021-29,210723,214.740005,214.460007,-0.13038930496439458,1.28844003,87.28727429400004
578,2021-30,210730,214.460007,229.066666,6.810901111273399,1.286760042,88.57403433600004
579,2021-31,210806,229.066666,233.03334,1.7316679328628337,1.374399996,89.94843433200003
580,2021-32,210813,233.03334,239.056671,2.584750748540953,1.39820004,91.34663437200004
581,2021-33,210820,239.056671,226.753326,-5.146622743692439,1.434340026,92.78097439800004
582,2021-34,210827,226.753326,237.306671,4.654108138638728,1.3605199559999999,94.14149435400005
583,2021-35,210903,237.306671,244.523331,3.041069165729445,1.423840026,95.56533438000004
584,2021-36,210910,244.523331,245.42334,0.3680667183451639,1.467139986,97.03247436600005
585,2021-37,210917,245.42334,253.16333,3.1537302034924655,1.47254004,98.50501440600004
586,2021-38,210924,253.16333,258.130005,1.9618461330872763,1.5189799800000001,100.02399438600004
587,2021-39,211001,258.130005,258.406677,0.10718320018628565,1.5487800299999999,101.57277441600004
588,2021-40,211008,258.406677,261.829987,1.32477613958869,1.550440062,103.12321447800005
589,2021-41,211015,261.829987,281.01001,7.325372933696859,1.570979922,104.69419440000006
590,2021-42,211022,281.01001,303.226654,7.905997369986917,1.6860600600000002,106.38025446000006
591,2021-43,211029,303.226654,371.333344,22.460654134975883,1.819359924,108.19961438400006
592,2021-44,211105,371.333344,407.363342,9.702871714100626,2.228000064,110.42761444800006
593,2021-45,211112,407.363342,344.473328,-15.438309615988963,2.444180052,112.87179450000005
594,2021-46,211119,344.473328,379.019989,10.028834801398624,2.066839968,114.93863446800005
595,2021-47,211126,379.019989,360.640015,-4.849341600292222,2.2741199340000002,117.21275440200004
596,2021-48,211203,360.640015,338.323334,-6.188076772345968,2.16384009,119.37659449200004
597,2021-49,211210,338.323334,339.01001,0.2029644221938396,2.029940004,121.40653449600003
598,2021-50,211217,339.01001,310.856659,-8.304578086057116,2.0340600600000003,123.44059455600004
599,2021-51,211223,310.856659,355.666656,14.415003089896816,1.865139954,125.30573451000004
600,2021-52,211231,355.666656,352.26001,-0.9578198975166137,2.133999936,127.43973444600003
601,2022-01,220107,352.26001,342.320007,-2.8217801390512784,2.11356006,129.55329450600004
602,2022-02,220114,342.320007,349.869995,2.2055351266687846,2.053920042,131.60721454800003
603,2022-03,220121,349.869995,314.633331,-10.071359220158339,2.09921997,133.70643451800004
604,2022-04,220128,314.633331,282.116669,-10.334779820260048,1.887799986,135.59423450400004
605,2022-05,220204,282.116669,307.773346,9.094349898197615,1.6927000140000001,137.28693451800004
606,2022-06,220211,307.773346,286.666656,-6.857868062427997,1.8466400760000001,139.13357459400004
607,2022-07,220218,286.666656,285.660004,-0.35115768748492815,1.719999936,140.85357453000003
608,2022-08,220225,285.660004,269.956665,-5.497213043517295,1.7139600240000001,142.56753455400002
609,2022-09,220304,269.956665,279.429993,3.5092032271179665,1.61973999,144.18727454400002
610,2022-10,220311,279.429993,265.116669,-5.122329155267173,1.6765799580000003,145.863854502
611,2022-11,220318,265.116669,301.796661,13.835415229964273,1.590700014,147.454554516
612,2022-12,220325,301.796661,336.880005,11.624828413857108,1.810779966,149.26533448200001
613,2022-13,220401,336.880005,361.529999,7.317143681471981,2.02128003,151.28661451200003
614,2022-14,220408,361.529999,341.829987,-5.449067035789736,2.169179994,153.45579450600002
615,2022-15,220414,341.829987,328.333344,-3.9483496221178527,2.0509799220000002,155.50677442800003
616,2022-16,220422,328.333344,335.016663,2.0355285633127727,1.9700000640000002,157.47677449200003
617,2022-17,220429,335.016663,290.253326,-13.361525542984701,2.010099978,159.48687447000003
618,2022-18,220506,290.253326,288.549988,-0.5868452994058131,1.741519956,161.22839442600002
619,2022-19,220513,288.549988,256.529999,-11.096860277810864,1.7312999279999999,162.95969435400002
620,2022-20,220520,256.529999,221.300003,-13.733285049441712,1.539179994,164.49887434800002
621,2022-21,220527,221.300003,253.210007,14.419341874116462,1.327800018,165.82667436600002
622,2022-22,220603,253.210007,234.516663,-7.382545508953759,1.519260042,167.34593440800003
623,2022-23,220610,234.516663,232.229996,-0.975055235200918,1.407099978,168.75303438600002
624,2022-24,220617,232.229996,216.759995,-6.661499920966281,1.393379976,170.14641436200003
625,2022-25,220624,216.759995,245.706665,13.3542492469609,1.3005599700000001,171.44697433200002
626,2022-26,220701,245.706665,227.263336,-7.5062387908769095,1.47423999,172.92121432200003
627,2022-27,220708,227.263336,250.763336,10.340427283000016,1.363580016,174.284794338
628,2022-28,220715,250.763336,240.066666,-4.265643522943088,1.504580016,175.78937435400002
629,2022-29,220722,240.066666,272.243347,13.403227335193646,1.440399996,177.22977435
630,2022-30,220729,272.243347,297.149994,9.148670582572569,1.6334600820000003,178.863234432
631,2022-31,220805,297.149994,288.170013,-3.022036406300587,1.782899964,180.646134396
632,2022-32,220812,288.170013,300.029999,4.11562114896389,1.729020078,182.375154474
633,2022-33,220819,300.029999,296.666656,-1.1210022368463184,1.8001799939999998,184.175334468
634,2022-34,220826,296.666656,288.089996,-2.8910090927104406,1.779999936,185.95533440399998
635,2022-35,220902,288.089996,270.209991,-6.206395657001566,1.728539976,187.68387438
636,2022-36,220909,270.209991,299.679993,10.906333215487958,1.6212599460000001,189.305134326
637,2022-37,220916,299.679993,303.350006,1.224643982155987,1.7980799580000002,191.103214284
638,2022-38,220923,303.350006,275.329987,-9.236861198545679,1.8201000360000001,192.92331432
639,2022-39,220930,275.329987,265.25,-3.661056723182141,1.6519799220000002,194.575294242
640,2022-40,221007,265.25,223.070007,-15.901976625824693,1.5915000000000001,196.166794242
641,2022-41,221014,223.070007,204.990005,-8.105079765385046,1.338420042,197.505214284
642,2022-42,221021,204.990005,214.440002,4.609979398751659,1.22994003,198.735154314
643,2022-43,221028,214.440002,228.520004,6.565940061873348,1.2866400119999999,200.021794326
644,2022-44,221104,228.520004,207.470001,-9.211448727263283,1.371120024,201.39291434999998
645,2022-45,221111,207.470001,195.970001,-5.542970041244661,1.244820006,202.63773435599998
646,2022-46,221118,195.970001,180.190002,-8.052252344480012,1.175820006,203.813554362
647,2022-47,221125,180.190002,182.860001,1.4817686721597454,1.0811400119999999,204.89469437399998
648,2022-48,221202,182.860001,194.860001,6.5623974266520975,1.0971600060000002,205.99185437999998
649,2022-49,221209,194.860001,179.050003,-8.113516329090036,1.169160006,207.16101438599998
650,2022-50,221216,179.050003,150.229996,-16.09606619219102,1.074300018,208.23531440399998
651,2022-51,221223,150.229996,123.150002,-18.02569042203795,0.901379976,209.13669437999997
652,2022-52,221230,123.150002,123.18,0.024358911500469312,0.738900012,209.87559439199995
653,2023-01,230106,123.18,113.059998,-8.21562104237702,0.7390800000000001,210.61467439199996
654,2023-02,230113,113.059998,122.400002,8.261103984806375,0.678359988,211.29303437999997
655,2023-03,230120,122.400002,133.419998,9.00326455877018,0.734400012,212.02743439199998
656,2023-04,230127,133.419998,177.899994,33.338327587143276,-12.561469811999947,199.46596458000002
657,2023-05,230203,177.899994,189.979996,6.79033300023608,1.067399964,200.53336454400002
658,2023-06,230210,189.979996,196.889999,3.6372266267444227,1.139879976,201.67324452000003
659,2023-07,230217,196.889999,208.309998,5.800192522729414,1.181339994,202.85458451400004
660,2023-08,230224,208.309998,196.880005,-5.487011237933954,1.249859988,204.10444450200004
661,2023-09,230303,196.880005,197.789993,0.46220437672174913,1.1812800300000001,205.28572453200005
662,2023-10,230310,197.789993,173.440002,-12.311032843810262,1.186739958,206.47246449000005
663,2023-11,230317,173.440002,180.130005,3.8572433826424994,1.040640012,207.51310450200006
664,2023-12,230324,180.130005,190.410004,5.70698868297926,1.0807800300000001,208.59388453200006
665,2023-13,230331,190.410004,207.460007,8.954363028110647,1.142460024,209.73634455600006
666,2023-14,230406,207.460007,185.059998,-10.797266096689173,1.244760042,210.98110459800006
667,2023-15,230414,185.059998,185.0,-0.03242083683585002,1.1103599880000001,212.09146458600006
668,2023-16,230421,185.0,165.080002,-10.767566486486482,1.11,213.20146458600007
669,2023-17,230428,165.080002,164.309998,-0.46644293110682183,0.990480012,214.19194459800008
670,2023-18,230505,164.309998,170.059998,3.499482727764381,0.9858599880000001,215.17780458600006
671,2023-19,230512,170.059998,167.979996,-1.2230989206527023,1.020359988,216.19816457400006
672,2023-20,230519,167.979996,180.139999,7.238958976996278,1.0078799760000001,217.20604455000006
673,2023-21,230526,180.139999,193.169998,7.233262502682708,1.080839994,218.28688454400006
674,2023-22,230602,193.169998,213.970001,10.767719219006258,1.159019988,219.44590453200007
675,2023-23,230609,213.970001,244.399994,14.221616515298328,1.283820006,220.72972453800008
676,2023-24,230616,244.399994,260.540009,6.6039342865123,1.466399964,222.1961245020001
677,2023-25,230623,260.540009,256.600006,-1.5122449005519112,1.563240054,223.7593645560001
678,2023-26,230630,256.600006,261.769989,2.014802369100491,1.5396000360000002,225.2989645920001
679,2023-27,230707,261.769989,274.429993,4.836308412726416,1.570619934,226.8695845260001
